Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Ethiopia,ETH,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
Ethiopia,ETH,Battle-related deaths (number of people),VC.BTL.DETH,49,50,..,..,27,..
Ethiopia,ETH,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.082086648,0.076391321,..,..,..,..
Ethiopia,ETH,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,120,120,120,120,120,..
Ethiopia,ETH,Gross savings (% of GDP),NY.GNS.ICTR.ZS,29.52215852,30.95321917,30.59002279,33.16306209,..,..
Ethiopia,ETH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.3,0.33,..,..,..,..
Fiji,FJI,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Fiji,FJI,Forest area (% of land area),AG.LND.FRST.ZS,55.67597221,55.94198126,..,..,..,..
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.103,67.175,67.252,67.341,..,..
Fiji,FJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,99.08210754,..,..,..
Fiji,FJI,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Fiji,FJI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Fiji,FJI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,3.0175,..,..,3.3752,..,..
Fiji,FJI,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.084573908,0,0,..,..,..
Fiji,FJI,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.652435687,4.652435687,..,..,..,..
Fiji,FJI,Population growth (annual %),SP.POP.GROW,0.250593764,0.433308394,0.578334254,0.684181932,0.729660242,..
Fiji,FJI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.33,..,..,3.32,..,..
Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.14861298,96.62377167,96,99.5933609,..,..
Fiji,FJI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,83.6865043,86.955,102.59573,106.8282,108.9135,..
Fiji,FJI,"Air transport, passengers carried",IS.AIR.PSGR,1336976,1402765,1557876,1670216,1700293,..
Fiji,FJI,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,47.92,53.19,52.65,54.28,53.87,..
Fiji,FJI,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Fiji,FJI,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.199985438,0.185676682,..,..,..,..
Fiji,FJI,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,319.8,319.8,319.8,319.8,319.8,..
Fiji,FJI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.56896179,19.69623706,18.90017888,18.99946836,..,..
Fiji,FJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.87,2,..,..,..,..
France,FRA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
France,FRA,Forest area (% of land area),AG.LND.FRST.ZS,31.02690723,31.23327844,..,..,..,..
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.32195122,82.57317073,82.57560976,82.72439024,..,..
France,FRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
France,FRA,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
France,FRA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,4.114616413,4.521287554,4.756698223,4.84103013,..,..
France,FRA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,10.5952,10.8898,11.162,11.4707,..,..
France,FRA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
France,FRA,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.801273661,1.811902705,..,..,..,..
France,FRA,Population growth (annual %),SP.POP.GROW,0.35556924,0.263868789,0.210010696,0.151733989,0.140234218,..
France,FRA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.64,..,..,12.33,..,..
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
France,FRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,4098.31,4155.407,4260.597,4443.789,4522.586,..
France,FRA,"Air transport, passengers carried",IS.AIR.PSGR,65039503,65362743,68316473,70188028,71289277,..
France,FRA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,107.23,104.74,102.27,98.29,..,..
France,FRA,Battle-related deaths (number of people),VC.BTL.DETH,3,..,2,4,..,..
France,FRA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..
France,FRA,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,0,0,0,0,0,..
France,FRA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.25404443,22.00463988,22.75294457,23.05911589,23.39519988,..
France,FRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.13,6.06,5.98,5.91,..,..
Gabon,GAB,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Gabon,GAB,Forest area (% of land area),AG.LND.FRST.ZS,89.26145845,90.03764505,..,..,..,..
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.913,65.418,65.839,66.187,..,..
Gabon,GAB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,84.66716003,..,..
Gabon,GAB,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Gabon,GAB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.320334086,0.978498841,0.968715842,0.878428931,..,..
Gabon,GAB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,2.5444,2.946,..,..,..
Gabon,GAB,People practicing open defecation (% of population),SH.STA.ODFC.ZS,2.987623486,2.969855799,2.953055098,..,..,..
Gabon,GAB,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.659758606,0.659758606,..,..,..,..
Gabon,GAB,Population growth (annual %),SP.POP.GROW,3.335098786,3.043395155,2.796855564,2.602954061,2.484089207,..
Gabon,GAB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.57,..,..,8.74,..,..
Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.64735413,90.77037048,91.90228271,93.03568268,..,..
Gabon,GAB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Gabon,GAB,"Air transport, passengers carried",IS.AIR.PSGR,137331,77320,..,..,..,..
Gabon,GAB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
Gabon,GAB,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Gabon,GAB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.183797394,0.185491376,..,..,..,..
Gabon,GAB,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,1152.5,1320,1320,1320,1320,..
Gabon,GAB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,38.37799673,..,..,..,..,..
Gabon,GAB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Ghana,GHA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Ghana,GHA,Forest area (% of land area),AG.LND.FRST.ZS,41.03454338,41.15935831,..,..,..,..
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.772,63.124,63.463,63.78,..,..
Ghana,GHA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,79.03964233,..,..
Ghana,GHA,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Ghana,GHA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Ghana,GHA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.0017,2.116,2.3519,4.2001,..,..
Ghana,GHA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,18.50223399,18.27886794,18.05632279,..,..,..
Ghana,GHA,Permanent cropland (% of land area),AG.LND.CROP.ZS,11.86604553,11.86604553,..,..,..,..
Ghana,GHA,Population growth (annual %),SP.POP.GROW,2.268814549,2.246599268,2.22053243,2.192828837,2.162577887,..
Ghana,GHA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.12,..,..,2.75,..,..
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,75.71823883,79.3,79,82.39457703,..,..
Ghana,GHA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.844630332,0.846429394,0.262714068,0,0,..
Ghana,GHA,"Air transport, passengers carried",IS.AIR.PSGR,390457,359516,681691,467624,597343,..
Ghana,GHA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,9.99,10.92,11.29,11.51,..,..
Ghana,GHA,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Ghana,GHA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.116149043,0.119690626,..,..,..,..
Ghana,GHA,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,552.9,552.9,552.9,552.9,552.9,..
Ghana,GHA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.50933921,17.46687299,22.43542279,20.94937864,..,..
Ghana,GHA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Georgia,GEO,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,1.3,..
Georgia,GEO,Forest area (% of land area),AG.LND.FRST.ZS,40.61591455,40.61591455,..,..,..,..
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.973,73.207,73.414,73.6,..,..
Georgia,GEO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,99.36425781,..,..,..
Georgia,GEO,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,1.3,..
Georgia,GEO,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,7.42012487,8.626362257,10.42060754,10.35397373,..,..
Georgia,GEO,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,4.0174,4.0002,4.8564,4.7293,..,..
Georgia,GEO,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Georgia,GEO,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.582961577,1.582961577,..,..,..,..
Georgia,GEO,Population growth (annual %),SP.POP.GROW,0.157481405,0.059816599,0.013386075,-0.039036546,-0.165625314,..
Georgia,GEO,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.61,..,..,8.25,..,..
Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.99188995,100,100,100,..,..
Georgia,GEO,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.18504,0.18050796,0.4784,0.7509,0.62758995,..
Georgia,GEO,"Air transport, passengers carried",IS.AIR.PSGR,232263,220448,341751,516034,615327.8053,..
Georgia,GEO,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,70.13,74.42,76.03,77.62,85.07,..
Georgia,GEO,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Georgia,GEO,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.217566711,0.211313187,..,..,..,..
Georgia,GEO,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,396.4,396.4,396.4,396.4,396.4,..
Georgia,GEO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,14.47205091,17.69742034,19.24427674,21.34382763,22.03299074,..
Georgia,GEO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Greece,GRC,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,5.5,..,..
Greece,GRC,Forest area (% of land area),AG.LND.FRST.ZS,31.45073701,31.68502677,..,..,..,..
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.03658537,81.38780488,81.28780488,81.78780488,..,..
Greece,GRC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,97.93595123,..,..
Greece,GRC,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,1.1,..,..
Greece,GRC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.678740506,0.824931427,1.11268884,1.420295093,..,..
Greece,GRC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,3.501,3.5534,3.6331,..,..,..
Greece,GRC,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Greece,GRC,Permanent cropland (% of land area),AG.LND.CROP.ZS,8.619084562,8.642358417,..,..,..,..
Greece,GRC,Population growth (annual %),SP.POP.GROW,-0.658861361,-0.415913028,-0.197783225,-0.202880238,-0.154411355,..
Greece,GRC,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,10.49,..,..,10.18,..,..
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Greece,GRC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,26.10771098,23.993,23.525,21.909,23.90576,..
Greece,GRC,"Air transport, passengers carried",IS.AIR.PSGR,11237054,12689082,13852857,15125933.52,16124738.33,..
Greece,GRC,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,58.68,59.28,61.56,62.28,63.4,..
Greece,GRC,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Greece,GRC,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.223549641,0.208215947,..,..,..,..
Greece,GRC,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,0,0,0,0,0,..
Greece,GRC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,9.228216854,8.640143686,8.92671964,8.840549305,9.88600945,..
Greece,GRC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.25,4.2,4.21,4.2,..,..
Grenada,GRD,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Grenada,GRD,Forest area (% of land area),AG.LND.FRST.ZS,49.97058756,49.97058756,..,..,..,..
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.445,72.408,72.388,72.384,..,..
Grenada,GRD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Grenada,GRD,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Grenada,GRD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,2.227595012,2.349605023,2.596843422,2.524506513,..,..
Grenada,GRD,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,3.0568,6.2837,..,..
Grenada,GRD,People practicing open defecation (% of population),SH.STA.ODFC.ZS,3.54109589,3.54109589,3.54109589,..,..,..
Grenada,GRD,Permanent cropland (% of land area),AG.LND.CROP.ZS,11.76470588,11.76470588,..,..,..,..
Grenada,GRD,Population growth (annual %),SP.POP.GROW,0.637985514,0.602203221,0.554413883,0.52175283,0.491370693,..
Grenada,GRD,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.07,..,..,9.48,..,..
Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.46740723,93.61727905,94.53491211,95.29198456,..,..
Grenada,GRD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Grenada,GRD,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
Grenada,GRD,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,39.23,42.53,41.19,43.43,44.48,..
Grenada,GRD,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Grenada,GRD,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.167854131,0.161574795,..,..,..,..
Grenada,GRD,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,1606,1256,1256,1256,1256,..
Grenada,GRD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
Grenada,GRD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.78,3.58,3.57,..,..,..
Guatemala,GTM,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,2.8,..,..,..
Guatemala,GTM,Forest area (% of land area),AG.LND.FRST.ZS,33.03471445,32.69503637,..,..,..,..
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.25,73.541,73.81,74.063,..,..
Guatemala,GTM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Guatemala,GTM,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,4,..,..,..
Guatemala,GTM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.504705881,0.479510393,0.5521148,0.52774835,..,..
Guatemala,GTM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.0536,0.0602,0.0686,0.0737,..,..
Guatemala,GTM,People practicing open defecation (% of population),SH.STA.ODFC.ZS,5.735698613,5.209633121,4.68711554,..,..,..
Guatemala,GTM,Permanent cropland (% of land area),AG.LND.CROP.ZS,11.039567,11.039567,..,..,..,..
Guatemala,GTM,Population growth (annual %),SP.POP.GROW,1.691465093,1.658073318,1.6276538,1.600385982,1.560386048,..
Guatemala,GTM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.55,..,..,2.45,..,..
Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.53462982,91.91514587,93.3,94.69546509,..,..
Guatemala,GTM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.45552,0.63203,0.546373,0.107366,0.0273,..
Guatemala,GTM,"Air transport, passengers carried",IS.AIR.PSGR,93129,111830,155524,145795,107350,..
Guatemala,GTM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,36.07,37.55,37.91,36.84,36.93,..
Guatemala,GTM,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Guatemala,GTM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.12412453,0.128920029,..,..,..,..
Guatemala,GTM,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,405,405,405,405,405,..
Guatemala,GTM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.57516972,14.82388641,14.7329677,14.68305561,16.91219863,..
Guatemala,GTM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.58,0.26,0.44,..,..,..
Guinea-Bissau,GNB,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Guinea-Bissau,GNB,Forest area (% of land area),AG.LND.FRST.ZS,70.12802276,69.77240398,..,..,..,..
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.959,57.328,57.673,58.003,..,..
Guinea-Bissau,GNB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Guinea-Bissau,GNB,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Guinea-Bissau,GNB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Guinea-Bissau,GNB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.5549,0.5936,..,0.6851,..,..
Guinea-Bissau,GNB,People practicing open defecation (% of population),SH.STA.ODFC.ZS,18.09121472,16.97677601,16.86713561,..,..,..
Guinea-Bissau,GNB,Permanent cropland (% of land area),AG.LND.CROP.ZS,8.890469417,8.890469417,..,..,..,..
Guinea-Bissau,GNB,Population growth (annual %),SP.POP.GROW,2.610508916,2.570575611,2.532080949,2.493771961,2.456522095,..
Guinea-Bissau,GNB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.05,..,..,5.38,..,..
Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.29649353,23.29334831,26,28.66202164,..,..
Guinea-Bissau,GNB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Guinea-Bissau,GNB,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
Guinea-Bissau,GNB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,4.22,4.98,4.85,4.72,5.58,..
Guinea-Bissau,GNB,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Guinea-Bissau,GNB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.100441334,0.0942228,..,..,..,..
Guinea-Bissau,GNB,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,550,550,550,550,550,..
Guinea-Bissau,GNB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,10.08902971,7.747049236,8.409704301,8.819798342,..,..
Guinea-Bissau,GNB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Haiti,HTI,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Haiti,HTI,Forest area (% of land area),AG.LND.FRST.ZS,3.519593614,3.490565927,..,..,..,..
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.485,62.896,63.29,63.66,..,..
Haiti,HTI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,61.69134903,..,..,..,..
Haiti,HTI,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Haiti,HTI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Haiti,HTI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.2822,..,..,0.6798,..,..
Haiti,HTI,People practicing open defecation (% of population),SH.STA.ODFC.ZS,21.50371393,20.67892563,19.87758601,..,..,..
Haiti,HTI,Permanent cropland (% of land area),AG.LND.CROP.ZS,10.15965167,10.15965167,..,..,..,..
Haiti,HTI,Population growth (annual %),SP.POP.GROW,1.379519207,1.341320934,1.305066708,1.273996399,1.249899403,..
Haiti,HTI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.69,..,..,2.73,..,..
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.98445892,40.4,43.8,45.27788925,..,..
Haiti,HTI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Haiti,HTI,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
Haiti,HTI,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,1.3,2.03,2.26,2.11,..,..
Haiti,HTI,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Haiti,HTI,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.094470738,0.090783737,..,..,..,..
Haiti,HTI,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,582.5,582.5,562.5,562.5,562.5,..
Haiti,HTI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.40634526,11.20316681,10.9499941,12.01668317,..,..
Haiti,HTI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.27804878,84.22682927,84.6804878,84.93414634,..,..
"Hong Kong SAR, China",HKG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,25.92464647,27.03337101,30.0157676,28.59275389,..,..
"Hong Kong SAR, China",HKG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
"Hong Kong SAR, China",HKG,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.952380952,0.952380952,..,..,..,..
"Hong Kong SAR, China",HKG,Population growth (annual %),SP.POP.GROW,0.851197911,0.619366345,0.748222905,0.799050247,0.75409492,..
"Hong Kong SAR, China",HKG,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
"Hong Kong SAR, China",HKG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,11294.27249,11409.11876,12415.19932,12676.72175,11739.48957,..
"Hong Kong SAR, China",HKG,"Air transport, passengers carried",IS.AIR.PSGR,41867157,43683583,45580297,47101822,46469864,..
"Hong Kong SAR, China",HKG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,49.41,50.65,50.43,51.8,53.18,..
"Hong Kong SAR, China",HKG,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.103690208,0.103962671,..,..,..,..
"Hong Kong SAR, China",HKG,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,265.6,265.6,265.6,265.6,265.6,..
"Hong Kong SAR, China",HKG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,24.85857296,25.46327216,26.65245359,25.73418022,25.01112984,..
